STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CURRENCY,Currency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,GU,Guam,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2020,,-8.4,,PERCENT,percent,,,,,,,"5886000 thousands USD / 176664 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,GU,Guam,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2021,,3.07,,PERCENT,percent,,,,,,,"6123000 thousands USD / 178306 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2006,,11.91,,PERCENT,percent,,,,,,,Converted 0.0105 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2007,,26.81,,PERCENT,percent,,,,,,,Converted 0.0115 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2008,,2.46,,PERCENT,percent,,,,,,,Converted 0.0123 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2009,,-3.71,,PERCENT,percent,,,,,,,Converted 0.0117 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2010,,7.38,,PERCENT,percent,,,,,,,Converted 0.0111 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2011,,10.97,,PERCENT,percent,,,,,,,Converted 0.0117 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2012,,-9.13,,PERCENT,percent,,,,,,,Converted 0.0108 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2013,,4.23,,PERCENT,percent,,,,,,,Converted 0.0111 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2014,,7.82,,PERCENT,percent,,,,,,,Converted 0.0111 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2015,,-17.57,,PERCENT,percent,,,,,,,Converted 0.0093 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2016,,0.13,,PERCENT,percent,,,,,,,Converted 0.0093 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2017,,5.19,,PERCENT,percent,,,,,,,Converted 0.0095 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2018,,10.56,,PERCENT,percent,,,,,,,Converted 0.0099 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2019,,-6.71,,PERCENT,percent,,,,,,,Converted 0.0094 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2020,,0.11,,PERCENT,percent,,,,,,,Converted 0.0096 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NC,New Caledonia,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2021,,5.83,,PERCENT,percent,,,,,,,Converted 0.0099 XPF/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2006,,3.63,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2007,,4.89,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2008,,2.35,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2009,,-1,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2010,,6.69,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2011,,7.23,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2012,,4.92,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2013,,2.36,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2014,,-1.26,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2015,,0.96,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2016,,9.47,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2017,,5.63,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2018,,4.1,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2019,,8.05,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2020,,2.01,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2021,,5.12,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MH,Marshall Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2022,,1.63,,PERCENT,percent,,,,,,,Preliminary,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2006,,-5.35,,PERCENT,percent,,,,,,,108544 thousands USD / 94380 persons. Converted 0.753 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2007,,17.91,,PERCENT,percent,,,,,,,130763 thousands USD / 96460 persons. Converted 0.8368 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2008,,4.13,,PERCENT,percent,,,,,,,139128 thousands USD / 98540 persons. Converted 0.8388 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2009,,-8.14,,PERCENT,percent,,,,,,,130464 thousands USD / 100620 persons. Converted 0.7799 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2010,,16.58,,PERCENT,percent,,,,,,,155306 thousands USD / 102700 persons. Converted 0.9173 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2011,,14.88,,PERCENT,percent,,,,,,,180673 thousands USD / 104000 persons. Converted 1.0315 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2012,,3.68,,PERCENT,percent,,,,,,,189628 thousands USD / 105300 persons. Converted 1.0354 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2013,,-3.89,,PERCENT,percent,,,,,,,184544 thousands USD / 106600 persons. Converted 0.9654 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2014,,-4.68,,PERCENT,percent,,,,,,,177864 thousands USD / 107800 persons. Converted 0.9014 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2015,,-5.39,,PERCENT,percent,,,,,,,170300 thousands USD / 109119 persons. Converted 0.7513 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2016,,3.01,,PERCENT,percent,,,,,,,178502 thousands USD / 110981 persons. Converted 0.7434 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2017,,3.67,,PERCENT,percent,,,,,,,188176 thousands USD / 112880 persons. Converted 0.7664 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2018,,2.52,,PERCENT,percent,,,,,,,196245 thousands USD / 114807 persons. Converted 0.7472 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2019,,-12.11,,PERCENT,percent,,,,,,,175430 thousands USD / 116766 persons. Converted 0.6952 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2020,,-0.4,,PERCENT,percent,,,,,,,177651 thousands USD / 118744 persons. Converted 0.6882 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,KI,Kiribati,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2021,,25.94,,PERCENT,percent,,,,,,,227458 thousands USD / 120740 persons. Converted 0.7512 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2006,,-6.69,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2007,,-5.25,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2008,,0.11,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2009,,-15.34,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2010,,0.5,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2011,,-8.76,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2012,,2.33,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2013,,3.49,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2014,,7.77,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2015,,9.38,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2016,,35.16,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2017,,26.83,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2018,,-16.54,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,MP,Northern Mariana Islands,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2019,,-9.22,,PERCENT,percent,,,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PG,Papua New Guinea,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,3945,,PGK_POP,Kina per person,,,,,,,"25538700 thousands PGK / 6474000 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PG,Papua New Guinea,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,4268,,PGK_POP,Kina per person,,,,,,,"28304300 thousands PGK / 6632000 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PG,Papua New Guinea,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,4640,,PGK_POP,Kina per person,,,,,,,"31512400 thousands PGK / 6791000 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PG,Papua New Guinea,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,4607,,PGK_POP,Kina per person,,,,,,,"32013300 thousands PGK / 6949000 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PG,Papua New Guinea,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,5452,,PGK_POP,Kina per person,,,,,,,"38752100 thousands PGK / 7108000 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PG,Papua New Guinea,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,5861,,PGK_POP,Kina per person,,,,,,,"42642200 thousands PGK / 7275326 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PG,Papua New Guinea,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,5952,,PGK_POP,Kina per person,,,,,,,"44371600 thousands PGK / 7454857 persons. ",
